resonance_smis,H298_kcal
O=C(O)C1CC[N+](=c2nccc[n-]2)CC1,-58.336288112470015
C=CCN=CN,32.675105697523215
c1cn2c(n1)CCCC2,20.647843755853785
NCC1CCNC=NC1,21.041277308740806
O=C1CCc2cccc3c2N1CC3,-17.339302956828547
CC1[N-]C=[NH+]CC12CCCN2,17.925388670347125
CC12CNC1CCNC=N2,46.45237394450516
COC(C#N)C([NH-])=[NH2+],8.2933683523383
CCOC([O-])=[N+]1CCC(=O)CC1,-135.24938285513645
CCOC(=O)NN1CC=CCC1,-54.504413216939845
N=C(N)CC[NH+]=C([O-])C1CCC(N)=N1,-27.97618008446109
[O-]C1=[NH+]C(C2CC2)CC1,-29.86750863759542
CC1(C=O)NC(=O)C1O,-92.81046747510152
CC(C#N)CC(=[NH2+])[O-],-33.203858761695635
N=C(O)NC1CCCOC1=N,-63.69265364519024
N=C[N+](C=N)=C(N)[O-],-9.51756438549159
[NH2+]=C([N-]O)N1CCOCC1,-24.53112327649955
C=C(N)N(C)C(N)=O,-31.55093513368628
C=C(C)NC(=O)CO,-77.79268720671666
C#CCC(C)NC=O,1.2259604763354164
CC(=O)C#CC[NH+]=C[O-],-19.06887194269181
O=CNC1(CO)CCC1,-74.6378204157709
CN(C=O)C1CCCC1,-49.36834962621669
C[N-]C(=[NH2+])O,-39.76095456954881
C#CC(C)(O)CC(=[NH2+])[O-],-49.112807431724654
C=CC(=N)C(=[NH2+])[O-],-7.150190117356029
O=C1CCCC2CN12,-10.139228754788526
NNC(=O)C(N)CO,-67.20066278884205
C=CCC(=[NH2+])[N-]C,22.680619750995287
C[N+](C=O)=C[O-],-78.53542767558078
C#CC(CC#N)C(N)=O,33.085420869697494
C#CC(O)C(=N)[NH+]=C[O-],-4.528307079618148
C=C(N)C1CCCN1C=O,-26.388843747011027
[NH-]C(=[NH2+])CC(N)=O,-39.74364042436554
C#CC=CNC(=O)[NH+]=C(C)[NH-],32.96909745080265
C#CCNC(=N)C(C)=O,33.172806672598824
C=CCn1cc(C(=O)OC)nn1,-4.08810647742193
C=CC(=O)NC(=C)C(N)=O,-54.578285374035154
CCOC(=N)NC(=[NH2+])[O-],-86.50765943321201
C#CCC(C#N)NC=O,45.43355935506854
CC(=N)OC(=O)C([NH-])=[NH2+],-56.83048012978645
CN=C(CC#N)[NH+]=C[O-],8.222845363844863
O=C(Nc1ccccc1)N1CCCC1,-21.24129206140588
C=CNC(=[NH2+])[O-],-34.051448780210364
C[N+](=C[O-])CC(O)C=O,-116.06181958523578
O=C(Nc1ccc2c(c1)OCO2)C1CC1,-56.82791832771605
CNC([O-])=[N+]1CCCC1,-50.66518487039753
[O-]C1=[NH+]C2CCC2CC1,-33.10312610490993
N=CNCC12CCCN1C2,47.27157518221769
[NH2+]=C([O-])NCC=O,-80.7889217439946
C=CCC([NH+]=C[O-])C(=O)O,-120.4647390583726
C[N-]C(=[NH2+])C(=O)NC=N,-12.162614522925349
NC(=O)C(O)C(O)C=O,-166.57879465858136
CC(C=O)NCC(N)=O,-78.9505943572304
COC[NH+]=C[O-],-80.04431614026949
O=C1[NH+]=C([O-])NC12CCCC2,-92.77569058196585
CCN=C(C#N)NC=N,66.25115751198581
CN1CC[N-]C=[NH+]CC1,34.73212320047719
C#CC(C)C(=O)NC=N,19.92228703064328
NOCC(N)=O,-48.73465759293654
CN1CCC2(CC1)CNC(=O)O2,-86.99446653522676
C=NC(=C)NC(C)=O,-3.0310262483770694
C#CCNC(N)=NC,70.50932432052718
C#CC(C)C[NH+]=C(N)[O-],-9.394254439836272
NC([O-])=[N+]1C=CCCC1,-36.5325813502642
[NH2+]=C1CCCC[N-]1,3.034484352929143
C#CCNC([O-])=[NH+]C=O,-28.65026622254136
N#CCOC([NH-])=[NH+]C=O,-23.52403430072934
[NH-]C(C=O)=[NH+]C(=O)CO,-97.52313171205
CNC(=O)C(N)=O,-92.65760641847456
C=CCC(O)C(=N)N,-23.05329650662425
C=CC([NH-])=[NH+]C(=N)O,-1.0113863986830796
O=C1NCC2(CCNCC2)N1,-37.52998938596067
[NH2+]=C([O-])OC1CCCC1,-107.49678490210913
O=CNC1CCCC1,-51.43775450514526
NCCNC(=O)N1CCOCC1,-79.4287124503361
C=C(NC=O)C(N)=O,-68.41646264721679
O=C1CCC2=C(CCCC2=O)N1,-76.97334531874459
C#CC(N)(CO)C(=[NH2+])[O-],-34.822069235669865
CN=CNC(=O)CC#N,1.8954238635555056
C1=[NH+]CCC2CC2CC[N-]1,38.25003027705598
CC(O)C(O)C(C=O)[NH+]=C(N)[O-],-181.7969357293225
O=C1CCCCN1Cc1ccccc1,-30.24408345927499
C=CO[N+](C)=C[O-],-22.977087838696335
[O-]C1=[NH+]C2CCCCC12,-33.540558858925046
CNC(=N)C(=O)C(=N)N,-2.433011243298565
O=CC1=[NH+]CCCC[N-]1,-13.749648521808778
COC(=O)[NH+]=C=[N-],-50.02748794471082
COC([O-])=[N+]1CCC(N)CC1,-97.85140295251492
CC(OC(N)=O)C(N)=O,-148.75958200310484
N=C1CCCCN1C=O,-20.148351630641585
NC(=O)C1(c2ccccc2)CCNCC1,-26.23306346651484
N=C(N)CN,10.75635370318757
C#CC(C)[N-]C=[NH+]C=N,86.60609201936684
C=C[N-]C(=[NH2+])C=C,49.39824504177994
N=CNC(=O)CNC=O,-61.97591581384006
C=CCN1CCCC1=O,-30.926684892877077
O=CNC1CCCCNC1=O,-93.15890083032926
[O-]C1=[NH+]c2ccccc2C12CCCNC2,-10.369027625677017
COC(=N)[N+](C=N)=C[NH-],10.073930812948186
N=C(N)NC(=[NH2+])[O-],-41.563538747820296
C=CC([NH-])=[NH+]CC1CCC1O,-3.3112949785265267
[O-]C=[NH+]CC1CCC1,-32.138563536589274
C=C(C)NC(=O)O,-88.80613182291465
C[NH+]=C([NH-])C(=O)C=O,-37.17639724738881
C#CC([N-]C)=[NH+]C=O,40.60727961467081
CN=C(C=O)NCC#N,25.6419223786839
CCOC(=O)ON=C(C#N)C(=[NH2+])[O-],-87.08983616326084
C#CCOC(=O)C(=N)N,-8.973416344602922
[O-]c1cccc2[n+]1CC1CNCC2C1,-8.996388839013823
CNC(=O)OC1CN2CCC1C2,-77.71488476055218
NCCc1c[nH]c(C2CCC2)n1,36.17661398692064
c1c[n+]2c(N3CCNCC3)cncc2[n-]1,93.12914919534974
CC#CC(O)CNC=O,-37.6779193142007
CC#C[NH+]=C([O-])O,-40.385326030022505
CCC([NH+]=C[O-])C(O)C=O,-127.7208546895112
[NH-]C1=[NH+]CC=C1CN1CC1,72.71895229552592
O=C1NCCC12COC2,-54.947147305301314
C#CC(C)(C=O)NC=N,43.31387304117466
CC([O-])=[NH+]CC#CC#N,39.575125081094576
CC(=O)C(=N)[NH+]=C[O-],-56.13028440032142
CNC(=N)C(=O)[NH+]=C[NH-],-11.782260929830882
C=CC(=C)C(=[NH2+])[N-]N,69.79874468929376
NC([O-])=[NH+]CC(=O)O,-142.65687409636465
NC(Cc1nn[n-][nH+]1)C(=O)O,-19.723174034214136
CN=C(N)C(O)C#N,0.4957043066462862
[N-]=[N+]=NCCN1CCC(O)CCC1=O,-18.35646819000944
C[N-]C=[N+](C=N)C=O,2.293591334323831
N=C(OCC=O)C(N)=O,-96.35855638685555
Nc1nccc(N2CCOCC2)n1,-0.1978862624600412
CNCC([O-])=[N+]1CCOCC1,-73.10677571607253
C#CC(C(C)=O)C(N)=O,-29.352079656721425
NC(C[N+](O)=N[O-])C(=O)O,-80.66074695671769
Cc1cnc2c(c1)CCCC2C(=[NH2+])[O-],-35.63778226228993
CC(C=O)C(=O)C([NH-])=[NH2+],-56.77571745715999
[O-]C=[NH+]CC12CC(C1)C2,8.271567171509181
CNC1(C(=[NH2+])[O-])CCNCC1,-47.890062765327976
CCN=CNC(=[NH2+])[O-],-40.63683965631779
CCC(=O)C([NH-])=[NH2+],-33.807400679007905
C#CCC1CC[N-]C=[NH+]C1C1CN1,104.65692707697376
CC1CC2CN2CC[NH+]=C[N-]1,52.45457536977985
C#CC(C=O)C(=O)NC,-17.465865781227212
N#[N+][N-]CCC(=O)O,-21.13025877859043
c1ccc2c(c1)CCC(C1=[NH+]CC[N-]1)O2,5.951327849748545
NC1(C(=[NH2+])[O-])CCCC1,-58.436945628789765
C#CC1CCCC2C=C[NH+]=C2[N-]C1,87.25259076111988
[NH2+]=C(C=O)[N-]CC=O,-41.468271289233165
O=CNC1CCCCC1,-63.33647505974256
C=CC([NH-])=[N+]1CCCC1CN,31.80612202088382
C#CC(CO)C(=[NH2+])[O-],-39.91126766938305
COC(=N)[NH+]=C[O-],-62.1045709668336
CC1=CC#CCC2CC(C1)[NH+]=C2[O-],23.88049470772083
[NH2+]=c1ncnc(N2CCOCC2)[n-]1,0.1953836964532307
[O-]C1=[NH+]C2(CCC(O)CC2)C(O)=C1,-123.77690178206632
CC(=O)Nc1cccc2c1CCNC2,-19.466793759406105
CNC(=N)C(O)C#N,1.0187386009396229
CCNC(N)=O,-60.993958982219
C[N+](=C[O-])COO,-66.9899711584882
N#CCN=C[NH+]=C[O-],13.831538883403129
O=C1NC2CCCC1C2,-47.097276581917
N=C(C=O)NCC(=[NH2+])[O-],-53.15866999822548
CC(CO)[N-]C=[NH+]C=O,-74.02637257221978
CN(C=O)CC(O)C#N,-53.73288520650756
CNC(=N)C(=O)CC#N,9.076348354216696
O=CN1CCC1C1CC1,1.289015349792498
C#CCCC1C=C2CCC[NH+]=C2[N-]1,79.04568095140691
O=C1CC(N2CC2)CN1,-6.401651003353559
NC(=O)CC1CCCC1,-65.52516638310274
O=C(O)CCCC1CCCC([O-])=[NH+]1,-159.74557311575646
NCC(=[NH2+])[O-],-48.84734271680375
O=CN1CC1CC1CC1,12.799333335497504
[O-]C1=[NH+]CC(C2CC2)[CH]1,16.05516903214945
[CH]1C=CCCCOCC1,-0.1256154633950501
O=C1C=CC=C[C]1C1(O)CCNCC1,-34.68251828751146
CC1(C(O)[CH]C=O)CO1,-61.02795796112502
[CH]1CC2OCCCC=C12,30.31407897914337
[O-]C1=[NH+]C2(CCNCC2)C[N]1,8.50089699450871
C=[N+]1[N-]C(O)=C[C]1C(=O)OCC,-54.29056893332569
[CH2]N=CC,47.12535313794263
O=CC[C]=C=COC=O,-15.908038234012771
CC[N]C(=N)N,46.95911751418155
[CH2][N-][N+](=C)CC,71.50255324648819
C[C]([NH-])[N+](=C=O)C(=N)N,33.79146396808593
C#CC(=O)NC[CH]C=O,23.539855603218797
C[C](C#N)CC#N,81.62073139147988
C#CC(=C)N=C[CH2],120.7782321774418
C1=CC2C[C]1CCCO2,22.54245755264469
C[C](CO)C(N)=O,-63.27358958275786
O=C1CCC2[CH]NCCN12,1.260881830409963
CC[C]1C=C2CCC2C1,58.02678084312259
[CH2]C(=O)C1(C)CN1,25.318283356118563
CC(CC(O)C#N)=[N+][O-],13.083026639594124
[NH-]C(=[NH2+])NCC=C([O])NO,0.3649359769767995
C=[N+](C=O)[N-][CH]C,34.20204164400083
C#CCC=C=N[CH2],142.9444465608266
CC(NC=O)C(=O)C[O],-66.92526412252396
[CH]1C2=CCC2CC2CC12,125.58057064243908
O=C1OCC2CCC[C]12,-46.40368015213996
C#CC1([CH]C)CN1C=O,89.7724737642725
C#CC(=O)[CH]C1(C)CO1,43.5617873244946
[O-]C1=[N+]2CCN[CH]C2COC1,-22.76101528567665
[CH2]C([O-])=[N+]1CCC12CC2,43.39528495253568
CC([O])=COC(=O)C#N,-40.46388776287161
CC([O])=NC(=O)CN,-25.18957673232364
CC(=O)[CH]CC1CCC1,-3.751197938166867
[CH]=C=C1CC1(O)CC=O,49.60304698789236
[CH2]c1nnc2n1CCCCC2,63.485982616212205
C=C=[C]C1C2CCCC12,150.26075749739223
C1=C[C]2C(C1)CC21CC1,97.09712884787388
C=C([O])C(C)C#CC=O,24.34995052856253
[O-]C1=[N+](C2CCNCC2O)C[CH]O1,-81.60215412349007
C=[N+](C)[C]([O-])OCC=O,-78.19379479649356
CN1CC1(C=O)C=C[O],11.89874893131726
C=C([O])OCC(N)=O,-91.69267613143631
N#C[CH]OC(=O)CN,-12.517815403748934
C=C([O])C1CCCC1O,-51.91142660024126
[CH2]C(=O)COC(=O)C=O,-98.3445898635768
[CH]1CCCCN=C1NCc1cccnc1,83.36652008306076
CCC1(C=O)O[C]1C=O,-34.780505222583905
C#CC(C)(C=O)C(=C)[O],25.289760220421982
C=C([O])C(=O)C(O)CO,-112.90469237289024
O=c1cccc2n1C[C]1CNCC2C1,37.88986031568791
CC1(O)CC1=C([O])C=O,-36.09229631990213
N#CC(=O)[N-]CC([NH])=[NH2+],69.91826671514767
[O-]C(=[NH+]O)C1=CC[CH]CC1,-0.0188926253583102
[CH2]C1=CCCCC(C)C1,16.46219541884958
O=C1C[C](O)CCCN1,-56.18253453386789
C[N-]C(=C=O)[NH+]CC#N,67.03270720596461
CC(=O)C([O-])=[NH+]C[C]=O,-71.14580692222293
CC1(C=C=[N])OC1CO,-2.0558508025867805
COC(=O)[CH]C(O)CO,-141.8196211668137
NC(=O)C([CH]CO)C=O,-82.75722775347957
[N]=C=C1CCNCC1,58.84670951723895
CCC(C(=N)N[O])N1CCCC1=O,-28.026488639867463
CN=C(OC=O)C([NH])=N,9.716094776150518
COc1cc[n-]c(=[N+]2C[CH]NCC2)c1,47.61981533588817
[CH2]C1=CCCC12CC2C,51.1485866233991
O=C1OCCC1NC1=NC[CH]C1,-16.20410530164272
CC(O)C(O)CN=C[O],-85.64440255661286
C=C([O])OC(C)C(=O)O,-146.02503580447143
C#CC(O)(C=C[O])CO,-26.437226005300097
O=C1NCC1(O)[CH]CO,-67.2726260769574
C#C[C](C)OC(=O)CO,-41.98686965427859
C=C=[C]C(=O)C(O)CO,-35.92496664911411
C=C([O])N(C=N)C=N,42.93285135364325
C[CH]OC(=O)N1CCC(=O)CC1,-89.26317687979581
[NH2+]=C([O-])NC=N[CH]CO,-40.80510391199536
C#CCC(=O)[C]1OC1C,46.73507552317941
C#CC(=O)COC([CH2])=O,-15.67748521577144
C#CC([O])=CC(=O)OC,-18.35731128570585
NC(=O)NCC(O)[CH]O,-103.51130199339164
CC([O])=CC1(C=O)CO1,-43.50530471350884
CCC1(C#N)O[C]1C=O,29.791415646961717
C#CCC1(C=C=[N])CO1,104.70884980959814
C=CC[NH+]=[C][O-],17.94279726499151
C#CC(C#N)CC=C=[N],147.83456787305806
[O]C(O)=CC1(CC(=O)O)CCCC1,-163.70311183814695
O=C([C]1CC1)C1(O)CC1,12.690876466329485
N#C[CH]C1(CC=O)CN1,63.84917223953062
C#CC1=[N+]([C]([NH-])CO)C1,110.61669460257416
CC(N)C([O])=[N+]([O-])CC(=O)O,-119.16984749892016
CC([C]=O)C([O-])=[NH+]C=N,-22.239403131027405
CC1(O)C(=C[O])C1CO,-55.18816329769805
CC#CC(=O)OC=C[O],-22.129189945744574
C#CC([CH]O)CC(N)=O,-3.133311950649636
COC(=O)C=C=C([O])O,-98.50398943800568
C#CC[CH]N(C=O)C=O,24.237748863439528
O=C1NC([O-])=[NH+]C12[CH]CCCCC2,-55.71969112165678
N#C[CH]CNCC#N,98.77963191055008
CC(=O)C1N[C]1C(N)=O,-3.93522449061687
N=[C]OC(=O)C(O)CO,-95.51753078887846
[N]=C=CC(CO)OC=O,-58.96162176700336
N#CC[CH]C(O)C(=[NH2+])[O-],-22.48685450791179
[CH2]C(=N)NCC,43.25937086997006
[CH]1N=C2CCCCC2=N1,54.96684811732468
[CH2]C(=O)C(=O)NC,-41.76230753315042
C#CC(O)(C#C[CH2])CC,89.13434329553247
CC(O)[CH][N+](C=N)=C[O-],-26.682410643682942
C=C([O])OCC(=O)O,-137.22011954919688
C#CC(C)C(O)[CH]C=O,3.359461439702802
CC1(C(=O)C(N)=O)C[N]1,-6.129677715474363
CC(=O)N1CCC[C](O)C1,-59.10910919408915
OC[C]1C=C2CCC2C1,28.561820772686904
C[N+](C=O)=C([O-])N[C]=O,-72.07976925483327
O=C(O)C1C[CH][N+](=C([O-])CO)CC1,-145.96753269292947
[C](=C=C1CC1)C1COC1,104.2142836273569
[CH2]C(=N)NC(C)=O,2.191493687134182
C[CH]OC(=O)C(N)=O,-88.47183926959258
[CH2]N=COCC(C)O,-41.83921530402748
CC([CH]O)CNC(N)=O,-69.37065163345346
CC(O)[C](C#N)CC#N,37.56208002903081
CNC(=O)C1([CH]O)CN1,-21.6759142379044
CC([O-])=[N+]1C[C]1CO,-7.109558892991562
[O-][C](CO)[N+]1=CCNCC1,-38.01986464447471
[CH]1COCCN1Cc1nnn[nH]1,89.09874308865221
CN=[C][NH+]=C([NH-])C#N,118.17827163150874
[O]C1=NC(C2CC2)CC1,27.95184711638533
C=C1[CH]C(=O)CCCN1,8.917229038443
N#CC(=N)OC[CH]C=O,21.90089307365115
CC1C(CC=O)=[N+]1[CH][O-],11.863983037991822
C#CC1[N+](=C[O-])C1([CH2])C,88.29396560689118
CN[C]([O-])[N+](=C=O)C=N,-18.73932145447756
N#CC[CH]C#CCO,70.11031040449514
[CH]1C=CN2CC(C2)OC1,57.20216379047608
[CH]1CC2CCN1CC2c1cncnc1,98.15526232710246
CCC1(C=O)CC([O])=N1,-6.058994019175607
OC1CC[CH]C=C2CC21,34.28299323005053
CC(O)C=C([NH-])[NH+]C=O,-40.55549160668464
CC(=O)OCC=C=[N],-28.62506833962393
[CH2]C(=NO)C(C=O)CC,-11.516266998162424
C#C[CH]C(C=O)CC=O,21.94691444114652
Oc1n[n-]c2[n+]1[CH]CCCC2,34.89131633243478
N=COC([CH]O)C(N)=O,-75.59691331908637
CC1(CC#N)C[C]1C#N,115.30282659513252
[N]=C=CC1(O)CCCC1,6.8413137960128765
C#CC([CH]C#N)CC#N,146.05027562231717
[CH]1C=CCOC2CC1C2,33.96524145576688
COC(C=C=[N])CO,-18.19021967923006
[O]C=CC(O)CO,-86.72970066143229
CC([O])=CCOC=N,-28.29993245558028
NC(=O)[C]1NC1CC=O,2.2825775716566903
CC(C=O)(CO)[NH+]=[C][O-],-79.52853094898471
C#CC([N]C)=[NH+]C(=C)[O-],75.7854081162774
CCC1(C=O)CC1=C[O],-1.9942750190001752
C=[C]C(=C)C(C)=O,36.84935054130113
C[CH]C1(C=O)CNC1=O,-13.240570708532932
C=C([N]O)C1(C)CO1,13.131838467904092
[O]C1=CCCCN2CC12,39.13084112577432
C#CC(O)C#CC([CH2])=O,83.34179032856848
CNC[CH]C(=O)O,-54.35246331877303
CC1(C=C=[N])NC1C#N,121.28139730569652
CC1NC1([C]=O)C(=[NH2+])[O-],-11.482487704693284
CC(C=O)C=C=[N],24.76735180928321
[CH2]C(=N)OC(=O)COC,-66.41890289496904
O=C(N[N]C1=CCCC1)c1ccncc1,62.75850098604542
[CH]1C=CCOCOCC1,-17.147978289120466
C=N[N+](=C)[N-][CH]C,120.29113325709862
C#CC(C)(C=O)[N]C=O,46.86604914318372
C=CC[NH+]C([O-])=COC,-27.277382761126187
NC(=O)CN=C1C[CH]O1,1.3357620324341732
CCOC(=O)[N-]C(=[NH2+])[O],-86.59164524952085
[CH2]C(=O)C(O)CO,-88.15808817838682
CCN1C(=C=[N])C1C=O,80.71973759094449
C[CH]OCC(N)=O,-49.85175840600474
O=C1O[CH]CC1NC1=NCCC1,-21.86043782454041
C=C([C]1CCCC1)C(=O)O,-59.708656251879376
[CH]=C=CCCC#CC#N,164.30578309622965
C[CH]C(=N)N,37.79024045256641
N#CC(N)C=C=[C]CO,78.57631232662891
[O-]C1=[NH+]CCC=C[CH]C1,4.348412643755373
[CH]=C=CC(C)(C#N)C=O,83.06196459027508
Nc1nonc1C([O-])=[N+]1C[CH]CCC1,45.45408946300807
[CH]1CNCC[N+](=c2cccc[n-]2)C1,89.22985086478855
CO[C]1C=C2CCCCC=C2C=C1N,5.560522580150735
C#C[CH]C(C)(C#C)C#C,195.1873741316037
C=C=C=C([O])CC(C)=O,11.809124710758388
C#CC1OC1(C)C(=C)[O],42.01867552552784
CC([CH]C(=O)O)CO,-113.44426220393558
NOC[CH]C(=O)O,-54.14374303796662
N#C[CH]C(O)C(N)C#N,54.13755388882863
C=C(C)C(=C)[O],9.530161633070351
CNC([CH]C#N)CC#N,90.30275057809048
[CH2]C1=CC(C2CO2)CC1,26.44294546166945
O=C1[CH]CN(CC2CC2)CC1,24.114830613511803
C=C(CC1CCC1)[N]O,37.03903402394671
NCC([O-])=[N+]([C]=O)C=O,-60.07986568067413
O=C1C[CH]CCCCN1,-13.325222668192808
[NH-]C(N)=[NH+]N[CH]CC(=O)O,-18.38938598720344
CC1(C#N)[N]C1C(N)=O,57.7615247377658
C=C=[C]C(CC#N)NC,111.36457193215377
COC([O-])=[NH+]C[CH]C=O,-87.91367643296297
CC[N]C(=N)C#N,88.82895339579093
CC1(C(=O)C=C[O])CO1,-45.432028838215565
C[CH][N+](C=O)=C([NH-])C#N,54.47199682897707
C#CC(C(=C)[O])C(C)=O,19.67066609671873
[O]C=CC1C2CCCC12,12.524239901504211
[CH2][N+](=C[O-])CC(C)=NO,1.2730038809817217
N#CC(CC(=N)[NH2+])=N[O-],83.36050797129663
[CH]=C=C(CC#N)CC#N,139.45210035841336
COC1C[CH]C2CCC21,13.374593122836512
CCC(C#N)C(O)[CH]O,-35.74989991065061
[CH2]N(N)C#CCC,118.32568328332964
[CH2]C1CC1(O)C1CC1,32.630030738185255
OC1[CH]OC(C2CC2)C1,-24.173412696644142
[CH]1OC2(CC2)C12CC2,74.2443108199335
OCC1OC[CH]C12CC2,-20.40501516821225
[CH]1CCC2(CN2)C2NC12,101.1999421640225
O=CC1(CO)C[C]1O,-45.767991076091086
CCC1(O)[CH]C2(CC2)C1,22.25783516338697
C#CC(=O)COC[C]=O,3.0083970008971264
O[CH]C(O)C#CCO,-32.184551145880086
CO[CH]CC(=O)C#N,5.400627928711475
CC(OC=O)C(O)[C]=O,-123.91826006200638
[CH]1CCC2CC1N=CO2,17.845697325534204
C#CC([O])C(=O)OC,-9.823135932433528
OC1CC1[CH]CC1CC1,30.61554319884713
