resonance_smis,H298_kcal,weights
C=CCN1CCCC1=O,-30.926684892877077,0.5
C=CC[N+]1=C([O-])CCC1,-30.926684892877077,0.5
O=CNC1CCCCNC1=O,-93.15890083032926,0.3333333333333333
O=CNC1CCCC[NH+]=C1[O-],-93.15890083032926,0.3333333333333333
O=C1NCCCCC1[NH+]=C[O-],-93.15890083032926,0.3333333333333333
[O-]C1=[NH+]c2ccccc2C12CCCNC2,-10.369027625677017,0.5
O=C1Nc2ccccc2C12CCCNC2,-10.369027625677017,0.5
COC(=N)[N+](C=N)=C[NH-],10.073930812948186,0.3333333333333333
COC([NH-])=[N+](C=N)C=N,10.073930812948186,0.3333333333333333
COC(=N)N(C=N)C=N,10.073930812948186,0.3333333333333333
N=C(N)NC(=[NH2+])[O-],-41.563538747820296,0.2
[NH-]C(N)=[NH+]C(N)=O,-41.563538747820296,0.2
N=C(N)[NH+]=C(N)[O-],-41.563538747820296,0.2
[NH-]C(=[NH2+])NC(N)=O,-41.563538747820296,0.2
N=C(N)NC(N)=O,-41.563538747820296,0.2
C=CC([NH-])=[NH+]CC1CCC1O,-3.3112949785265267,0.5
C=CC(=N)NCC1CCC1O,-3.3112949785265267,0.5
[O-]C=[NH+]CC1CCC1,-32.138563536589274,0.5
O=CNCC1CCC1,-32.138563536589274,0.5
C=C(C)NC(=O)O,-88.80613182291465,0.5
C=C(C)[NH+]=C([O-])O,-88.80613182291465,0.5
C[NH+]=C([NH-])C(=O)C=O,-37.17639724738881,0.5
CNC(=N)C(=O)C=O,-37.17639724738881,0.5
C#CC([N-]C)=[NH+]C=O,40.60727961467081,0.3333333333333333
C#CC(=NC)NC=O,40.60727961467081,0.3333333333333333
C#CC(=NC)[NH+]=C[O-],40.60727961467081,0.3333333333333333
CN=C(C=O)NCC#N,25.6419223786839,0.5
C[N-]C(C=O)=[NH+]CC#N,25.6419223786839,0.5
CCOC(=O)ON=C(C#N)C(=[NH2+])[O-],-87.08983616326084,0.5
CCOC(=O)ON=C(C#N)C(N)=O,-87.08983616326084,0.5
C#CCOC(=O)C(=N)N,-8.973416344602922,0.5
C#CCOC(=O)C([NH-])=[NH2+],-8.973416344602922,0.5
[O-]c1cccc2[n+]1CC1CNCC2C1,-8.996388839013823,0.5
O=c1cccc2n1CC1CNCC2C1,-8.996388839013823,0.5
CNC(=O)OC1CN2CCC1C2,-77.71488476055218,0.5
C[NH+]=C([O-])OC1CN2CCC1C2,-77.71488476055218,0.5
NCCc1c[nH]c(C2CCC2)n1,36.17661398692064,0.5
NCCc1c[nH+]c(C2CCC2)[n-]1,36.17661398692064,0.5
c1c[n+]2c(N3CCNCC3)cncc2[n-]1,93.12914919534974,0.5
c1cn2c(N3CCNCC3)cncc2n1,93.12914919534974,0.5
CC#CC(O)CNC=O,-37.6779193142007,0.5
CC#CC(O)C[NH+]=C[O-],-37.6779193142007,0.5
CC#C[NH+]=C([O-])O,-40.385326030022505,0.5
CC#CNC(=O)O,-40.385326030022505,0.5
CCC([NH+]=C[O-])C(O)C=O,-127.7208546895112,0.5
CCC(NC=O)C(O)C=O,-127.7208546895112,0.5
[NH-]C1=[NH+]CC=C1CN1CC1,72.71895229552592,0.5
N=C1NCC=C1CN1CC1,72.71895229552592,0.5
O=C1NCCC12COC2,-54.947147305301314,0.5
[O-]C1=[NH+]CCC12COC2,-54.947147305301314,0.5
C#CC(C)(C=O)NC=N,43.31387304117466,0.5
C#CC(C)(C=O)[NH+]=C[NH-],43.31387304117466,0.5
CC([O-])=[NH+]CC#CC#N,39.575125081094576,0.5
CC(=O)NCC#CC#N,39.575125081094576,0.5
CC(=O)C(=N)[NH+]=C[O-],-56.13028440032142,0.3333333333333333
CC(=O)C([NH-])=[NH+]C=O,-56.13028440032142,0.3333333333333333
CC(=O)C(=N)NC=O,-56.13028440032142,0.3333333333333333
CNC(=N)C(=O)[NH+]=C[NH-],-11.782260929830882,0.25
C[NH+]=C([NH-])C(=O)NC=N,-11.782260929830882,0.25
CNC(=N)C([O-])=[NH+]C=N,-11.782260929830882,0.25
CNC(=N)C(=O)NC=N,-11.782260929830882,0.25
C=CC(=C)C(=[NH2+])[N-]N,69.79874468929376,0.5
C=CC(=C)C(N)=NN,69.79874468929376,0.5
NC([O-])=[NH+]CC(=O)O,-142.65687409636465,0.3333333333333333
